# Tala card catalog — GENERATED by packages/tala/scripts/build-card-catalog.py. Do not edit.
# Card and quiz ids -> the student app's subcategories. Append-only: see the script.
C	ffct-14016	417,40
C	ffct-14017	7,32
C	ffct-14018	412,417
C	ffct-14019	411,390
C	ffct-14020	420,3
C	ffct-14021	399,3
C	ffct-14022	393,2
C	ffct-14023	424
C	ffct-14024	417
C	ffct-14025	32,3
C	ffct-14026	392,17
C	ffct-14027	49
C	ffct-14028	38,399
C	ffct-14029	417,41
C	ffct-14030	399
C	ffct-14031	7
C	ffct-14032	417
C	ffct-14033	40
C	ffct-14034	20
C	ffct-14035	40
C	ffct-14036	400,390
C	ffct-14037	392,388
C	ffct-14038	399,3
C	ffct-14039	432
C	ffct-14040	386
C	ffct-14041	394,32
C	ffct-14042	392
C	ffct-14043	417,440
C	ffct-14044	20,399
C	ffct-14045	417,437
C	ffct-14046	417,416
C	ffct-14047	411,26
C	ffct-14048	393,417
C	ffct-14049	7,2
C	ffct-14050	417
C	ffct-14051	417,35
C	ffct-14052	26
C	ffct-14053	437
C	ffct-14054	392,25
C	ffct-14055	49,32
C	ffct-14056	417,14
C	ffct-14057	12
C	ffct-14058	393,401
C	ffct-14059	390,439
C	ffct-14060	392,388
C	ffct-14061	392
C	ffct-14062	404,25
C	ffct-14063	400,20
C	ffct-14064	392,17
C	ffct-14065	392,391
C	ffct-14066	390,388
C	ffct-14067	404
C	ffct-14068	39,2
C	ffct-14069	394
C	ffct-14070	46
C	ffct-14071	399
C	ffct-14072	39,400
C	ffct-14073	8
C	ffct-14074	399,3
C	ffct-14075	40
C	ffct-14076	407,400
C	ffct-14077	437,20
C	ffct-14078	26,441
C	ffct-14079	392
C	ffct-14080	390
C	ffct-14081	392
C	ffct-14082	26,390
C	ffct-14083	7
C	ffct-14084	390
C	ffct-14085	417,48
C	ffct-14086	1
C	ffct-14087	32,42
C	ffct-14088	407,405
C	ffct-14089	412,417
C	ffct-14090	49,404
C	ffct-14091	400,394
C	ffct-14092	2
C	ffct-14093	7,425
C	ffct-14094	386
C	ffct-14095	417,38
C	ffct-14096	392
C	ffct-14097	399
C	ffct-14098	48
C	ffct-14099	12,417
C	ffct-14100	39,400
C	ffct-14101	392
C	ffct-14102	399
C	ffct-14103	49
C	ffct-14104	404,407
C	ffct-14105	424
C	ffct-14106	7,2
C	ffct-14107	3
C	ffct-14108	7,3
C	ffct-14109	22,400
C	ffct-14110	411
C	ffct-14111	32,36
C	ffct-14112	400,394
C	ffct-14113	399
C	ffct-14114	39,400
C	ffct-14115	7,3
C	ffct-14116	393,396
C	ffct-14117	404,386
C	ffct-14118	417
C	ffct-14119	392,12
C	ffct-14120	392
C	ffct-14121	7,3
C	ffct-14122	7,2
C	ffct-14123	22
C	ffct-14124	407,400
C	ffct-14125	437,401
C	ffct-14126	40,417
C	ffct-14127	417,439
C	ffct-14128	31
C	ffct-14129	392
C	ffct-14130	390
C	ffct-14131	404
C	ffct-14132	1
C	ffct-14133	390,26
C	ffct-14134	23,394
C	ffct-14135	36
C	ffct-14136	7,3
C	ffct-14137	390,26
C	ffct-14138	420,2
C	ffct-14139	2
C	ffct-14140	7,2
C	ffct-14141	404,418
C	ffct-14142	396,400
C	ffct-14143	2
C	ffct-14144	420,2
C	ffct-14145	20
C	ffct-14146	25
C	ffct-14147	39,400
C	ffct-14148	417,439
C	ffct-14149	4
C	ffct-14150	7,36
C	ffct-14151	399,32
C	ffct-14152	404,392
C	ffct-14153	437
C	ffct-14154	400,3
C	ffct-14155	417
C	ffct-14156	40,7
C	ffct-14157	32,439
C	ffct-14158	400,394
C	ffct-14159	417,48
C	ffct-14160	2
C	ffct-14161	400,39
C	ffct-14162	392
C	ffct-14163	386
C	ffct-14164	420,400
C	ffct-14165	390
C	ffct-14166	26
C	ffct-14167	388
C	ffct-14168	407
C	ffct-14169	404
C	ffct-14170	417
C	ffct-14171	7,2
C	ffct-14172	7,3
C	ffct-14173	390,388
C	ffct-14174	39,2
C	ffct-14175	393,36
C	ffct-14176	25
C	ffct-14177	393
C	ffct-14178	399
C	ffct-14179	8
C	ffct-14180	23,400
C	ffct-14181	404
C	ffct-14182	407,400
C	ffct-14183	400,399
C	ffct-14184	399,3
C	ffct-14185	40,417
C	ffct-14186	399,2
C	ffct-14187	417
C	ffct-14188	442,426
C	ffct-14189	390,388
C	ffct-14190	417
C	ffct-14191	399
C	ffct-14192	420
C	ffct-14193	399
C	ffct-14194	399,38
C	ffct-14195	8
C	ffct-14196	7,3
C	ffct-14197	393,3
C	ffct-14198	417,412
C	ffct-14199	424
C	ffct-14200	39,2
C	ffct-14201	388
C	ffct-14202	393,439
C	ffct-14203	399
C	ffct-14204	7,2
C	ffct-14205	386
C	ffct-14206	7,3
C	ffct-14207	390
C	ffct-14208	394
C	ffct-14209	48
C	ffct-14210	437
C	ffct-14211	417
C	ffct-14212	419
C	ffct-14213	420,400
C	ffct-14215	417,32
C	ffct-14216	417,32
C	ffct-14217	31
C	ffct-14218	417,401
C	ffct-14219	417,41
C	ffct-14220	442
C	ffct-14221	39,38
C	ffct-14222	392,424
C	ffct-14223	390
C	ffct-14224	393,439
C	ffct-14225	407,426
C	ffct-14226	26
C	ffct-14227	26
C	ffct-14228	425
C	ffct-14229	25
C	ffct-14230	417,390
C	ffct-14231	20
C	ffct-14232	390
C	ffct-14233	388
C	ffct-14234	417,41
C	ffct-14235	394,2
C	ffct-14236	417,437
C	ffct-14237	399,400
C	ffct-14238	394,3
C	ffct-14239	25
C	ffct-14240	390
C	ffct-14241	26
C	ffct-14242	392
C	ffct-14243	420,2
C	ffct-14244	399,3
C	ffct-14245	393,2
C	ffct-14246	417
C	ffct-14247	392,424
C	ffct-14248	38,7
C	ffct-14249	417,437
C	ffct-14250	7,2
C	ffct-14251	417
C	ffct-14252	390,439
C	ffct-14253	400,3
C	ffct-14254	417,407
C	ffct-14255	417,49
C	ffct-14256	437
C	ffct-14257	46
C	ffct-14258	390,411
C	ffct-14259	417,48
C	ffct-14260	404,14
C	ffct-14261	393
C	ffct-14262	26,390
C	ffct-14263	393,417
C	ffct-14264	3,429
C	ffct-14265	400,2
C	ffct-14266	411,392
C	ffct-14267	12,386
C	ffct-14268	17
C	ffct-14269	429,424
C	ffct-14270	399,17
C	ffct-14271	404
C	ffct-14272	393
C	ffct-14273	390,26
C	ffct-14274	392,25
C	ffct-14275	424,392
C	ffct-14276	417
C	ffct-14277	400,407
C	ffct-14278	442,3
C	ffct-14279	48
C	ffct-14280	417,40
C	ffct-14281	400,399
C	ffct-14282	392,390
C	ffct-14283	417,437
C	ffct-14284	392
C	ffct-14285	12
C	ffct-14286	390,388
C	ffct-14287	4,432
C	ffct-14288	417
C	ffct-14289	420
C	ffct-14290	386,26
C	ffct-14291	420,2
C	ffct-14292	386
C	ffct-14293	393,3
C	ffct-14294	417
C	ffct-14295	7,2
C	ffct-14296	22,400
C	ffct-14297	7,3
C	ffct-14298	23,400
C	ffct-14299	22,35
C	ffct-14300	39,400
C	ffct-14301	32,417
C	ffct-14302	393,3
C	ffct-14303	437,32
C	ffct-14304	23,2
C	ffct-14305	407,400
C	ffct-14306	417
C	ffct-14307	39,400
C	ffct-14308	390,388
C	ffct-14309	417,32
C	ffct-14310	7,429
C	ffct-14311	392,390
C	ffct-14312	399
C	ffct-14313	46
C	ffct-14314	22,400
C	ffct-14315	38,7
C	ffct-14316	407,32
C	ffct-14317	23,394
C	ffct-14318	32,437
C	ffct-14319	417,415
C	ffct-14320	393,2
C	ffct-14321	39,2
C	ffct-14322	388,390
C	ffct-14323	25
C	ffct-14324	26,390
C	ffct-14325	417,415
C	ffct-14326	26,390
C	ffct-14327	7,20
C	ffct-14328	39,22
C	ffct-14329	417,41
C	ffct-14330	393,2
C	ffct-14331	411
C	ffct-14332	417
C	ffct-14333	424
C	ffct-14334	23,391
C	ffct-14335	392,390
C	ffct-14336	420,3
C	ffct-14337	38
C	ffct-14338	7,2
C	ffct-14339	404
C	ffct-14340	417
C	ffct-14341	393
C	ffct-14342	42
C	ffct-14343	392
C	ffct-14344	48,417
C	ffct-14345	420
C	ffct-14346	393
C	ffct-14347	420,2
C	ffct-14348	407,400
C	ffct-14349	390
C	ffct-14350	23,400
C	ffct-14351	7,3
C	ffct-14352	25
C	ffct-14353	424,390
C	ffct-14354	393
C	ffct-14355	390,26
C	ffct-14356	390,26
C	ffct-14358	393
C	ffct-14359	393,14
C	ffct-14360	39,2
C	ffct-14361	390
C	ffct-14362	411
C	ffct-14363	400
C	ffct-14364	32,399
C	ffct-14365	12
C	ffct-14366	400,394
C	ffct-14367	401,417
C	ffct-14368	48,417
C	ffct-14369	417,415
C	ffct-14370	399
C	ffct-14371	417
C	ffct-14372	40,417
C	ffct-14373	424,411
C	ffct-14374	8
C	ffct-14375	404,12
C	ffct-14376	39,400
C	ffct-14377	420
C	ffct-14378	390
C	ffct-14379	392
C	ffct-14380	417,416
C	ffct-14381	2,420
C	ffct-14382	7
C	ffct-14383	26
C	ffct-14384	392
C	ffct-14385	399,424
C	ffct-14386	7
C	ffct-14387	390,26
C	ffct-14388	12,386
C	ffct-14389	12
C	ffct-14390	392,12
C	ffct-14391	25
C	ffct-14392	7
C	ffct-14393	1,2
C	ffct-14394	392
C	ffct-14395	392
C	ffct-14396	49
C	ffct-14397	39
C	ffct-14398	417,437
C	ffct-14399	48,417
C	ffct-14400	400,22
C	ffct-14401	392
C	ffct-14402	17
C	ffct-14403	26
C	ffct-14404	42
C	ffct-14406	417
C	ffct-14407	8,25
C	ffct-14408	399,3
C	ffct-14409	417
C	ffct-14410	392
C	ffct-14411	393,26
C	ffct-14412	39,400
C	ffct-14413	3
C	ffct-14414	386
C	ffct-14415	399,20
C	ffct-14416	390
C	ffct-14417	424
C	ffct-14418	39
C	ffct-14419	417,416
C	ffct-14420	399
C	ffct-14421	388
C	ffct-14423	39,400
C	ffct-14424	42
C	ffct-14425	420,3
C	ffct-14426	392,391
C	ffct-14427	392
C	ffct-14428	417,437
C	ffct-14429	22,32
C	ffct-14430	7,2
C	ffct-14431	12,35
C	ffct-14432	393,3
C	ffct-14433	417,439
C	ffct-14434	442,390
C	ffct-14435	32,42
C	ffct-14436	420,2
C	ffct-14437	32,400
C	ffct-14438	7,3
C	ffct-14439	417,32
C	ffct-14440	390
C	ffct-14441	429,424
C	ffct-14442	26,388
C	ffct-14443	399,2
C	ffct-14444	407,400
C	ffct-14445	23,3
C	ffct-14446	2,32
C	ffct-14447	26,390
C	ffct-14448	392
C	ffct-14449	420,46
C	ffct-14450	404,26
C	ffct-14451	401
C	ffct-14452	394
C	ffct-14453	7,3
C	ffct-14454	38
C	ffct-14455	48,41
C	ffct-14456	2
C	ffct-14457	417,411
C	ffct-14458	392
C	ffct-14459	426,419
C	ffct-14460	38,399
C	ffct-14461	399,2
C	ffct-14462	411,390
C	ffct-14463	392
C	ffct-14464	31
C	ffct-14465	404,2
C	ffct-14466	400,4
C	ffct-14467	32,36
C	ffct-14468	400,32
C	ffct-14469	7,3
C	ffct-14470	417,416
C	ffct-14472	23,2
C	ffct-14473	407,32
C	ffct-14474	392
C	ffct-14475	7,2
C	ffct-14476	417,40
C	ffct-14477	400,407
C	ffct-14478	392
C	ffct-14479	42,411
C	ffct-14480	400,399
C	ffct-14481	393,3
C	ffct-14482	400,399
C	ffct-14483	7,416
C	ffct-14484	393,416
C	ffct-14485	404
C	ffct-14486	392
C	ffct-14487	39,3
C	ffct-14488	39,2
C	ffct-14489	2,31
C	ffct-14490	404,25
C	ffct-14491	393
C	ffct-14492	399
C	ffct-14493	12,417
C	ffct-14494	48
C	ffct-14495	399,2
C	ffct-14496	48,417
C	ffct-14497	39,400
C	ffct-14498	392
C	ffct-14499	390
C	ffct-14500	26
C	ffct-14501	417
C	ffct-14502	390,388
C	ffct-14503	38,7
C	ffct-14504	10
C	ffct-14505	39,2
C	ffct-14506	390
C	ffct-14507	393
C	ffct-14508	22,400
C	ffct-14509	399
C	ffct-14510	393,3
C	ffct-14511	417,35
C	ffct-14512	31
C	ffct-14513	393
C	ffct-14514	388
C	ffct-14515	48
C	ffct-14516	407
C	ffct-14517	22,412
C	ffct-14518	40
C	ffct-14519	399,2
C	ffct-14520	417,437
C	ffct-14521	411
C	ffct-14522	399,2
C	ffct-14523	417,35
C	ffct-14524	393,2
C	ffct-14525	38,41
C	ffct-14526	8
C	ffct-14527	48,411
C	ffct-14528	426,37
C	ffct-14529	3
C	ffct-14530	417,40
C	ffct-14531	7,38
C	ffct-14532	20
C	ffct-14534	8
C	ffct-14535	393,416
C	ffct-14536	394
C	ffct-14537	390
C	ffct-14538	7,38
C	ffct-14539	35
C	ffct-14540	399
C	ffct-14541	390,26
C	ffct-14542	393
C	ffct-14543	31
C	ffct-14544	420
C	ffct-14545	393,2
C	ffct-14546	407,400
C	ffct-14547	420,3
C	ffct-14548	417,41
C	ffct-14549	40,417
C	ffct-14550	392,411
C	ffct-14551	23
C	ffct-14552	7,2
C	ffct-14553	7,20
C	ffct-14554	22,400
C	ffct-14555	417
C	ffct-14556	393,3
C	ffct-14557	392,8
C	ffct-14558	34,392
C	ffct-14559	390,8
C	ffct-14560	17
C	ffct-14561	49,26
C	ffct-14562	420,2
C	ffct-14563	399
C	ffct-14564	417,41
C	ffct-14565	392
C	ffct-14566	400,394
C	ffct-14567	400,394
C	ffct-14568	38,407
C	ffct-14569	390,388
C	ffct-14570	393,3
C	ffct-14571	417,32
C	ffct-14572	417,12
C	ffct-14573	400,20
C	ffct-14574	39,400
C	ffct-14575	390
C	ffct-14576	392
C	ffct-14577	48,417
C	ffct-14578	49
C	ffct-14579	442,390
C	ffct-14580	23,400
C	ffct-14581	442,417
C	ffct-14582	399
C	ffct-14583	393
C	ffct-14584	437
C	ffct-14585	424,392
C	ffct-14587	1,2
C	ffct-14588	41,411
C	ffct-14589	12
C	ffct-14590	399
C	ffct-14591	424,2
C	ffct-14592	7,3
C	ffct-14593	411
C	ffct-14594	26,392
C	ffct-14595	417
C	ffct-14596	25
C	ffct-14597	420,3
C	ffct-14598	7,3
C	ffct-14599	39,400
C	ffct-14600	417,40
C	ffct-14601	392
C	ffct-14602	399,3
C	ffct-14603	417
C	ffct-14604	32
C	ffct-14605	399
C	ffct-14606	417
C	ffct-14607	23,400
C	ffct-14608	23,400
C	ffct-14609	12
C	ffct-14610	386
C	ffct-14611	32,417
C	ffct-14612	400,420
C	ffct-14613	38,41
C	ffct-14614	393,42
C	ffct-14615	399
C	ffct-14616	49
C	ffct-14617	424,392
C	ffct-14618	25
C	ffct-14619	39,2
C	ffct-14620	392,17
C	ffct-14621	420
C	ffct-14622	390
C	ffct-14623	407,400
C	ffct-14625	20,22
C	ffct-14626	26
C	ffct-14627	392
C	ffct-14628	399
C	ffct-14629	393,3
C	ffct-14630	392
C	ffct-14631	424,2
C	ffct-14632	41
C	ffct-14633	39,2
C	ffct-14634	32,18
C	ffct-14635	41,411
C	ffct-14637	417
C	ffct-14638	26,404
C	ffct-14639	392
C	ffct-14640	417,32
C	ffct-14641	393,3
C	ffct-14642	392,17
C	ffct-14643	399
C	ffct-14644	437
C	ffct-14645	420,2
C	ffct-14646	386,417
C	ffct-14647	7,32
C	ffct-14648	7,391
C	ffct-14649	390
C	ffct-14650	1
C	ffct-14651	393,2
C	ffct-14652	399,3
C	ffct-14653	400
C	ffct-14654	32,3
C	ffct-14655	404,386
C	ffct-14656	437
C	ffct-14657	1,3
C	ffct-14658	392
C	ffct-14659	8
C	ffct-14660	416,32
C	ffct-14661	393,3
C	ffct-14662	7,3
C	ffct-14663	39,2
C	ffct-14665	404,41
C	ffct-14666	390
C	ffct-14667	25,392
C	ffct-14668	31
C	ffct-14669	40,423
C	ffct-14670	32,39
C	ffct-14671	393,394
C	ffct-14672	7
C	ffct-14673	386
C	ffct-14674	392
C	ffct-14675	49,404
C	ffct-14676	7
C	ffct-14677	399,424
C	ffct-14678	39,2
C	ffct-14679	417
C	ffct-14680	417
C	ffct-14681	417
C	ffct-14682	390,392
C	ffct-14683	20
C	ffct-14684	399
C	ffct-14685	399,2
C	ffct-14687	442
C	ffct-14688	417,415
C	ffct-14689	7,38
C	ffct-14690	388
C	ffct-14691	407
C	ffct-14692	392
C	ffct-14693	400
C	ffct-14694	399
C	ffct-14695	392
C	ffct-14696	38,2
C	ffct-14697	7
C	ffct-14698	393
C	ffct-14699	411
C	ffct-14700	7,3
C	ffct-14701	392,390
C	ffct-14702	7,2
C	ffct-14703	394,426
C	ffct-14704	40
C	ffct-14705	400,394
C	ffct-14706	38
C	ffct-14707	26,388
C	ffct-14708	392,390
C	ffct-14709	8,25
C	ffct-14710	417,48
C	ffct-14711	393
C	ffct-14712	40
C	ffct-14713	26
C	ffct-14714	400,394
C	ffct-14715	399
C	ffct-14716	392
C	ffct-14717	437,401
C	ffct-14718	392,17
C	ffct-14720	32
C	ffct-14721	401,417
C	ffct-14722	17
C	ffct-14723	392
C	ffct-14724	417,32
C	ffct-14725	392
C	ffct-14726	404,385
C	ffct-14727	23,400
C	ffct-14728	32,20
C	ffct-14729	400,39
C	ffct-14730	390
C	ffct-14731	392
C	ffct-14732	417
C	ffct-14733	417,40
C	ffct-14734	399
C	ffct-14735	20,32
C	ffct-14736	26
C	ffct-14737	390,439
C	ffct-14738	400,394
C	ffct-14739	392
C	ffct-14740	393
C	ffct-14741	12
C	ffct-14742	417,415
C	ffct-14743	437
C	ffct-14744	400,420
C	ffct-14745	7,2
C	ffct-14746	38,399
C	ffct-14747	393,3
C	ffct-14748	48
C	ffct-14749	42,32
C	ffct-14750	392
C	ffct-14751	392
C	ffct-14752	39,3
C	ffct-14753	392,35
C	ffct-14754	393,3
C	ffct-14755	417,32
C	ffct-14756	426,32
C	ffct-14757	7,2
C	ffct-14758	390,388
C	ffct-14759	417,416
C	ffct-14760	420,20
C	ffct-14761	411
C	ffct-14762	392,390
C	ffct-14763	399,3
C	ffct-14764	417,411
C	ffct-14765	400,39
C	ffct-14766	424
C	ffct-14767	393,32
C	ffct-14768	7,3
C	ffct-14769	1
C	ffct-14770	392,17
C	ffct-14771	49
C	ffct-14772	388
C	ffct-14773	32,417
C	ffct-14774	407,400
C	ffct-14775	416
C	ffct-14776	26
C	ffct-14777	393
C	ffct-14778	399,2
C	ffct-14779	412,32
C	ffct-14780	2
C	ffct-14781	7
C	ffct-14782	7,32
C	ffct-14783	13
C	ffct-14784	404,32
C	ffct-14785	424
C	ffct-14786	7,41
C	ffct-14787	417,389
C	ffct-14788	41
C	ffct-14789	48,411
C	ffct-14790	17
C	ffct-14791	39,2
C	ffct-14793	1,420
C	ffct-14795	31
C	ffct-14796	39,2
C	ffct-14797	400,20
C	ffct-14798	399,3
C	ffct-14799	392
C	ffct-14800	439,418
C	ffct-14801	407
C	ffct-14803	26
C	ffct-14805	417
C	ffct-14806	419
C	ffct-14807	7,3
C	ffct-14808	437,32
C	ffct-14809	399,2
C	ffct-14810	392
C	ffct-14811	442,32
C	ffct-14812	411,390
C	ffct-14813	38
C	ffct-14814	417,416
C	ffct-14815	39,400
C	ffct-14816	437,417
C	ffct-14817	417,423
C	ffct-14818	424
C	ffct-14819	38,3
C	ffct-14820	7,3
C	ffct-14821	399,2
C	ffct-14822	404,386
C	ffct-14823	417,48
C	ffct-14824	12
C	ffct-14825	404
C	ffct-14826	7
C	ffct-14827	20
C	ffct-14829	39,3
C	ffct-14830	399
C	ffct-14831	399,3
C	ffct-14832	38,7
C	ffct-14833	32
C	ffct-14834	4,2
C	ffct-14835	392
C	ffct-14836	392
C	ffct-14837	390
C	ffct-14838	17
C	ffct-14839	46
C	ffct-14840	417
C	ffct-14841	417,437
C	ffct-14842	32,417
C	ffct-14843	417,390
C	ffct-14844	399,17
C	ffct-14845	39,2
C	ffct-14846	393,3
C	ffct-14847	32,439
C	ffct-14848	417,416
C	ffct-14849	388
C	ffct-14850	7
C	ffct-14851	392
C	ffct-14852	386
C	ffct-14853	393,2
C	ffct-14854	417
C	ffct-14855	26,404
C	ffct-14856	392
C	ffct-14857	26,388
C	ffct-14858	404
C	ffct-14859	424
C	ffct-14860	392,388
C	ffct-14861	25
C	ffct-14862	399,2
C	ffct-14863	392,424
C	ffct-14864	11,32
C	ffct-14865	417
C	ffct-14866	407,2
C	ffct-14867	420
C	ffct-14868	38
C	ffct-14869	26
C	ffct-14870	442
C	ffct-14871	390
C	ffct-14872	404,390
C	ffct-14873	7,2
C	ffct-14874	393
C	ffct-14875	39,400
C	ffct-14876	442,2
C	ffct-14877	407,400
C	ffct-14878	26,388
C	ffct-14879	393
C	ffct-14880	23
C	ffct-14881	392
C	ffct-14882	437,417
C	ffct-14883	404
C	ffct-14884	8
C	ffct-14885	390,393
C	ffct-14886	399,3
C	ffct-14887	39,2
C	ffct-14888	40,29
C	ffct-14889	437
C	ffct-14890	417,416
C	ffct-14891	417
C	ffct-14892	399,2
C	ffct-14893	41,390
C	ffct-14894	417
C	ffct-14895	23,42
C	ffct-14896	399,2
C	ffct-14897	392,388
C	ffct-14898	404
C	ffct-14899	22
C	ffct-14900	390
C	ffct-14901	401,417
C	ffct-14902	48,417
C	ffct-14903	437,32
C	ffct-14904	17
C	ffct-14905	417
C	ffct-14906	399,3
C	ffct-14907	40,48
C	ffct-14908	394
C	ffct-14909	390,26
C	ffct-14910	393,424
C	ffct-14911	38,399
C	ffct-14912	26
C	ffct-14913	393,439
C	ffct-14914	8
C	ffct-14915	419
C	ffct-14916	392,12
C	ffct-14917	399,32
C	ffct-14918	40
C	ffct-14919	39,409
C	ffct-14920	402
C	ffct-14921	401,402
C	ffct-14922	434,402
C	ffct-14923	434,413
C	ffct-14924	402
C	ffct-14925	413,13
C	ffct-14926	406
C	ffct-14927	406
C	ffct-14928	428,406
C	ffct-14929	434,402
C	ffct-14930	402,15
C	ffct-14931	6,34
C	ffct-14932	15
C	ffct-14933	391,434
C	ffct-14934	34,406
C	ffct-14935	0,15
C	ffct-14936	406
C	ffct-14937	398,406
C	ffct-14938	406,15
C	ffct-14939	402,434
C	ffct-14941	434
C	ffct-14942	6
C	ffct-14943	34,15
C	ffct-14944	441,434
C	ffct-14945	434,391
C	ffct-14946	434,391
C	ffct-14947	434
C	ffct-14948	434
C	ffct-14949	434
C	ffct-14950	440,434
C	ffct-14951	440,434
C	ffct-14952	391,434
C	ffct-14953	434,413
C	ffct-14954	440,441
C	ffct-14955	428,440
C	ffct-14956	434,440
C	ffct-14957	441,440
C	ffct-14958	19,440
C	ffct-14959	434,413
C	ffct-14960	434
C	ffct-14961	434,391
C	ffct-14962	439,434
C	ffct-14963	434,402
C	ffct-14964	434
C	ffct-14965	434
C	ffct-14966	440,441
C	ffct-14967	9
C	ffct-14968	402
C	ffct-14970	9
C	ffct-14971	9
C	ffct-14972	9
C	ffct-14973	9
C	ffct-14974	9
C	ffct-14975	9
C	ffct-14976	9,385
C	ffct-14977	402
C	ffct-14978	9
C	ffct-14979	9
C	ffct-14980	5
C	ffct-14981	5
C	ffct-14982	5,441
C	ffct-14983	441
C	ffct-14984	441
C	ffct-14985	43
C	ffct-14986	5,43
C	ffct-14987	441
C	ffct-14988	5,441
C	ffct-14989	385
C	ffct-14990	43
C	ffct-14991	5
C	ffct-14992	441
C	ffct-14993	441,5
C	ffct-14994	5
C	ffct-14995	43
C	ffct-14996	391,385
C	ffct-14997	43
C	ffct-14998	5
C	ffct-14999	5
C	ffct-15000	0
C	ffct-15001	0
C	ffct-15002	0,15
C	ffct-15003	0
C	ffct-15004	0,15
C	ffct-15005	0
C	ffct-15006	0
C	ffct-15007	0
C	ffct-15008	0
C	ffct-15009	25,0
C	ffct-15010	0,390
C	ffct-15011	0,14
C	ffct-15012	48,0
C	ffct-15013	418,36
C	ffct-15014	0,390
C	ffct-15015	0
C	ffct-15016	34
C	ffct-15017	15,6
C	ffct-15018	15,439
C	ffct-15019	15,34
C	ffct-15020	34,385
C	ffct-15021	34,385
C	ffct-15022	34,15
C	ffct-15023	34,15
C	ffct-15024	0,15
C	ffct-15025	0
C	ffct-15026	0
C	ffct-15027	0,15
C	ffct-15028	0,14
C	ffct-15029	0,390
C	ffct-15030	426,417
C	ffct-15031	401
C	ffct-15032	401,33
C	ffct-15033	401,391
C	ffct-15034	401
C	ffct-15035	401
C	ffct-15036	401,434
C	ffct-15037	401
C	ffct-15038	401,13
C	ffct-15039	398,397
C	ffct-15040	401,33
C	ffct-15041	401
C	ffct-15042	401
C	ffct-15043	401,419
C	ffct-15044	401,391
C	ffct-15045	401,406
C	ffct-15046	401,429
C	ffct-15047	401
C	ffct-15048	401
C	ffct-15049	401
C	ffct-15050	401
C	ffct-15051	401
C	ffct-15052	401,391
C	ffct-15053	401,396
C	ffct-15054	401,419
C	ffct-15055	401
C	ffct-15056	401,413
C	ffct-15057	401
C	ffct-15058	401
C	ffct-15059	401,13
C	ffct-15060	401
C	ffct-15061	401,391
C	ffct-15062	401
C	ffct-15063	401
C	ffct-15064	401,396
C	ffct-15065	401
C	ffct-15066	401
C	ffct-15067	401
C	ffct-15068	396,401
C	ffct-15069	401,33
C	ffct-15070	401,15
C	ffct-15071	401
C	ffct-15072	401
C	ffct-15073	401
C	ffct-15074	401,438
C	ffct-15075	401
C	ffct-15076	401,45
C	ffct-15077	401,15
C	ffct-15078	401,413
C	ffct-15079	401
C	ffct-15080	401,418
C	ffct-15081	418
C	ffct-15082	418
C	ffct-15083	400,418
C	ffct-15084	418
C	ffct-15085	401,418
C	ffct-15086	401,418
C	ffct-15087	418
C	ffct-15088	419
C	ffct-15089	418,419
C	ffct-15090	418
C	ffct-15091	401
C	ffct-15092	418,390
C	ffct-15093	401
C	ffct-15094	401
C	ffct-15095	418
C	ffct-15096	418,419
C	ffct-15097	401
C	ffct-15098	437,401
C	ffct-15099	437,401
C	ffct-15100	401
C	ffct-15101	401
C	ffct-15102	401,33
C	ffct-15103	43,401
C	ffct-15104	34
C	ffct-15105	34,397
C	ffct-15106	34,15
C	ffct-15107	34,15
C	ffct-15108	34
C	ffct-15109	6
C	ffct-15110	6,34
C	ffct-15111	402
C	ffct-15112	43,47
C	ffct-15113	401
C	ffct-15114	401,13
C	ffct-15115	413
C	ffct-15116	417
C	ffct-15117	401
C	ffct-15118	401
C	ffct-15119	26
C	ffct-15120	401
C	ffct-15121	401
C	ffct-15122	437,18
C	ffct-15123	437
C	ffct-15124	401
C	ffct-15125	401
C	ffct-15126	401,14
C	ffct-15127	401
C	ffct-15128	419
C	ffct-15129	20
C	ffct-15130	401
C	ffct-15131	417,401
C	ffct-15132	401
C	ffct-15133	401,439
C	ffct-15134	401
C	ffct-15135	437,20
C	ffct-15136	401
C	ffct-15137	406,439
C	ffct-15138	15
C	ffct-15139	15
C	ffct-15140	15
C	ffct-15141	15
C	ffct-15142	15
C	ffct-15143	15
C	ffct-15144	15
C	ffct-15145	15
C	ffct-15146	14
C	ffct-15147	15
C	ffct-15148	14
C	ffct-15149	15
C	ffct-15150	391,15
C	ffct-15151	390,388
C	ffct-15152	388,390
C	ffct-15153	390
C	ffct-15154	15
C	ffct-15155	15
C	ffct-15156	406,15
C	ffct-15157	390
C	ffct-15158	390
C	ffct-15159	13
C	ffct-15160	13
C	ffct-15161	13
C	ffct-15162	13
C	ffct-15163	13,15
C	ffct-15164	13
C	ffct-15165	13
C	ffct-15166	13
C	ffct-15167	13
C	ffct-15168	13
C	ffct-15169	13
C	ffct-15170	13
C	ffct-15171	13,34
C	ffct-15172	13
C	ffct-15173	13
C	ffct-15174	13
C	ffct-15175	14
C	ffct-15176	413
C	ffct-15177	13,439
C	ffct-15178	14
C	ffct-15179	405
C	ffct-15180	34
C	ffct-15181	428
C	ffct-15182	428,413
C	ffct-15183	422
C	ffct-15184	428,413
C	ffct-15185	428,406
